Time,Battery inverter (Average)1.Control.Imode_control.Pref,Battery inverter (Average)1.Control.Imode_control.Qref,EUT_Interface.Peut_o,EUT_Interface.Qeut_o,MS_S3.uG-P,MS_S3.uG-Q,Battery inverter (Average)1.Control.Imode_control.Idref,Battery inverter (Average)1.Control.Id_out,Battery inverter (Average)1.Control.Imode_control.Iqref,Battery inverter (Average)1.Control.Iq_out,Battery inverter (Average)1.Control.Vd,Battery inverter (Average)1.Control.Vq,EUT_Interface.ia_o,MS_S3.Van_Grid,EUT_Interface.va_o,MS_S2.IA_RMS_Load,MS_S2.Ia_Load,MS_S1.S1_fb,EUT_Interface.Ieut_o,MS_S2.VAn_RMS_Load,Battery inverter (Average)1.Control.Vmode_control.Vt_ref,Battery inverter (Average)1.Control.Vmode_control.Id_ref,Battery inverter (Average)1.Control.Id,Battery inverter (Average)1.Control.wt_Imode,Battery inverter (Average)1.Control.wt_Vmode,MS_S3.Sfb,EUT_Interface.ib_o,EUT_Interface.ic_o,EUT_Interface.vb_o,EUT_Interface.vc_o,Battery inverter (Average)1.Control.Synch.f_match.f_diff,Battery inverter (Average)1.Control.Synch.phase_match.phase_diff,Battery inverter (Average)1.Control.Synch.wt_u,Battery inverter (Average)1.Control.Synch.wt_i,Battery inverter (Average)1.Control.wt_out,Battery inverter (Average)1.Control.Iq,Battery inverter (Average)1.Control.Synch.f_u,Battery inverter (Average)1.Control.Synch.f_i,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inner_f,Battery inverter (Average)1.Control.Vmode_control.internal_frequency.inn_wt,Battery inverter (Average)1.Control.Imode_control.wt_out,Battery inverter (Average)1.Control.Imode_control.d_wt,Battery inverter (Average)1.Control.Imode_control.Default_A-IDM_APS.f_error,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,PCC_Control1.GFL,Battery inverter (Average)1.Control.Inv_Cab_SM.read_mode.Grid forming,Battery inverter (Average)1.Control.Synch.freq_lock,Battery inverter (Average)1.Control.Synch.phase_lock
-0.2805,1.0,0.0,100000.0,-9.704617e-05,-90000.46,1.4755744,0.9966538,0.9966538,3.0224439e-09,1.0118202e-07,1.0033574,3.0427734e-09,-127.34279,-214.63177,-214.63177,14.382253,13.321033,1.0,143.85435,231.71547,1.0,-0.78825545,0.9984185,5.5690374,5.569037,1.0,-74.30919,201.65198,-107.13224,321.764,-1.7432288e-11,-4.6197163e-14,5.5690374,5.5690374,5.5690374,0.039817672,1.0,1.0,1.0,5.569037,5.5690374,-1.1354308e-07,-4.818918e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.28,1.0,0.0,100000.0,-0.00012505212,-90000.46,1.4755744,0.9966538,0.9966538,1.3760103e-09,9.2677254e-08,1.0033574,1.3852656e-09,-100.850876,-173.25247,-173.25247,14.382253,10.752854,1.0,143.85435,231.71547,1.0,-0.7882722,0.9984185,5.7261167,5.7261167,1.0,-103.10829,203.95917,-154.25917,327.51166,-1.8710897e-11,-5.2083717e-14,5.726117,5.726117,5.7261167,0.03981764,1.0,1.0,1.0,5.7261167,5.7261167,-1.1165528e-07,-4.7387974e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2795,1.0,0.0,100000.0,-0.0001478641,-90000.46,1.4755744,0.9966538,0.99665385,-1.774218e-10,7.608701e-08,1.0033574,-1.7861516e-10,-71.87568,-127.60712,-127.60712,14.382253,7.9198623,1.0,143.85435,231.71547,1.0,-0.788289,0.99841857,5.8831964,5.8831964,1.0,-129.36853,201.24422,-197.58774,325.19485,-1.9929966e-11,-5.5789717e-14,5.8831964,5.8831964,5.8831964,0.03981762,1.0,1.0,1.0,5.8831964,5.8831964,-1.1117089e-07,-4.718239e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.279,1.0,0.0,100000.0,-0.00016877645,-90000.46,1.4755744,0.9966538,0.9966538,-1.6961377e-09,4.4325514e-08,1.0033574,-1.7075461e-09,-41.130665,-78.819664,-78.819664,14.382253,4.8917913,1.0,143.85435,231.71547,1.0,-0.7883058,0.99841857,6.040276,6.040276,1.0,-152.4433,193.57396,-236.05104,314.8707,-2.0430053e-11,-5.999814e-14,6.040276,6.040276,6.040276,0.039817624,1.0,1.0,1.0,6.040276,6.040276,-1.1249669e-07,-4.774508e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2785,1.0,0.0,100000.0,-0.00018250082,-90000.46,1.4755744,0.9966538,0.9966538,-3.3364085e-09,2.6779386e-08,1.0033574,-3.3588496e-09,-9.372875,-28.091393,-28.091393,14.382253,1.7432115,1.0,143.85435,231.71547,1.0,-0.78832257,0.99841857,6.1973557,6.1973557,1.0,-171.76439,181.13727,-268.70197,296.79337,-2.0846071e-11,-6.3006065e-14,6.1973557,6.1973557,6.1973557,0.039817594,1.0,1.0,1.0,6.1973557,6.1973557,-1.1545288e-07,-4.8999724e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.278,1.0,0.0,100000.0,-0.00019326387,-90000.46,1.4755744,0.9966538,0.99665385,-4.5531827e-09,1.9030306e-08,1.0033574,-4.5838084e-09,22.615704,23.32857,23.32857,14.382253,-1.4483497,1.0,143.85435,231.71547,1.0,-0.7883394,0.99841857,0.07125005,0.07125,1.0,-186.85608,164.24037,-294.73657,271.40802,-2.1613473e-11,-6.406038e-14,0.07125017,0.07125017,0.07125005,0.039817583,1.0,1.0,1.0,0.07125,0.07125005,-1.198485e-07,-5.086528e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2775,1.0,0.0,100000.0,-0.00019725705,-90000.46,1.4755744,0.9966538,0.99665385,-5.9685035e-09,4.0466843e-09,1.0033574,-6.0086487e-09,54.047413,74.17411,74.17411,14.382253,-4.604304,1.0,143.85435,231.71547,1.0,-0.7883561,0.99841857,0.22832967,0.22832963,1.0,-197.34676,143.29935,-313.5138,239.33968,-2.2118396e-11,-6.625768e-14,0.22832981,0.22832981,0.22832967,0.03981756,1.0,1.0,1.0,0.22832963,0.22832967,-1.2552096e-07,-5.3272746e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.277,1.0,0.0,100000.0,-0.00019623499,-90000.46,1.4755744,0.9966538,0.99665385,-6.8723707e-09,-3.171468e-08,1.0033574,-6.918595e-09,84.14829,123.19324,123.19324,14.382253,-7.6469445,1.0,143.85435,231.71547,1.0,-0.78837293,0.99841857,0.3854093,0.38540927,1.0,-202.9781,118.82981,-324.57126,201.37802,-2.2273702e-11,-6.85423e-14,0.38540944,0.38540944,0.3854093,0.039817538,1.0,1.0,1.0,0.38540927,0.3854093,-1.3229281e-07,-5.6146816e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2765,1.0,0.0,100000.0,-0.0001903051,-90000.46,1.4755744,0.9966538,0.99665385,-7.869422e-09,-5.6836406e-08,1.0033574,-7.9223526e-09,112.17716,169.17892,169.17894,14.382253,-10.501345,1.0,143.85435,231.71547,1.0,-0.7883897,0.99841857,0.54248893,0.5424889,1.0,-203.61145,91.43429,-327.6367,158.45776,-2.2126943e-11,-7.035784e-14,0.54248905,0.54248905,0.54248893,0.039817523,1.0,1.0,1.0,0.5424889,0.54248893,-1.4001984e-07,-5.9426264e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.276,1.0,0.0,100000.0,-0.00017873941,-90000.46,1.4755744,0.9966538,0.99665385,-8.593334e-09,-6.598411e-08,1.0033574,-8.651134e-09,137.44386,210.99889,210.99889,14.382253,-13.09723,1.0,143.85435,231.71547,1.0,-0.7884065,0.99841857,0.69956857,0.6995685,1.0,-199.23122,61.78735,-322.63464,111.63574,-2.106936e-11,-7.261571e-14,0.6995687,0.6995687,0.69956857,0.03981752,1.0,1.0,1.0,0.6995685,0.69956857,-1.4855881e-07,-6.305032e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2755,1.0,0.0,100000.0,-0.00016440013,-90000.46,1.4755744,0.9966538,0.9966538,-9.257545e-09,-7.5547234e-08,1.0033574,-9.3198125e-09,159.32623,247.62334,247.62334,14.382253,-15.370674,1.0,143.85435,231.71547,1.0,-0.78842324,0.99841857,0.85664815,0.85664815,1.0,-189.94524,30.619005,-309.68823,62.064888,-1.9737744e-11,-7.5011916e-14,0.8566483,0.8566483,0.85664815,0.039817497,1.0,1.0,1.0,0.85664815,0.85664815,-1.5776787e-07,-6.6958767e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.275,1.0,0.0,100000.0,-0.00014509763,-90000.46,1.4755744,0.9966538,0.99665385,-9.640812e-09,-6.3176216e-08,1.0033574,-9.705658e-09,177.28548,278.1505,278.15048,14.382253,-17.265697,1.0,143.85435,231.71547,1.0,-0.78844005,0.9984186,1.0137278,1.0137278,1.0,-175.9822,-1.3032827,-289.11627,10.965783,-1.839522e-11,-7.68766e-14,1.0137279,1.0137279,1.0137278,0.03981749,1.0,1.0,1.0,1.0137278,1.0137278,-1.6752406e-07,-7.109942e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2745,1.0,0.0,100000.0,-0.00012291396,-90000.46,1.4755744,0.9966538,0.9966538,-9.7060076e-09,-6.9444695e-08,1.0033574,-9.771291e-09,190.87935,301.82864,301.82864,14.382253,-18.735641,1.0,143.85435,231.71547,1.0,-0.7884568,0.99841857,1.1708074,1.1708075,1.0,-157.68587,-33.193478,-261.42532,-40.403328,-1.6989835e-11,-7.772247e-14,1.1708076,1.1708076,1.1708074,0.039817475,1.0,1.0,1.0,1.1708075,1.1708074,-1.7741402e-07,-7.529685e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.274,1.0,0.0,100000.0,-9.685174e-05,-90000.46,1.4755744,0.9966538,0.9966538,-9.699222e-09,-9.899112e-08,1.0033574,-9.76446e-09,199.77315,318.0748,318.0748,14.382253,-19.744305,1.0,143.85435,231.71547,1.0,-0.7884736,0.99841857,1.327887,1.327887,1.0,-135.5068,-64.26634,-227.29721,-90.77758,-1.5624536e-11,-7.883558e-14,1.3278872,1.3278872,1.327887,0.039817464,1.0,1.0,1.0,1.327887,1.327887,-1.8684203e-07,-7.929822e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2735,1.0,0.0,100000.0,-6.8269146e-05,-90000.46,1.4755744,0.9966538,0.9966538,-9.16504e-09,-8.016827e-08,1.0033574,-9.226685e-09,203.74786,326.48886,326.48886,14.382253,-20.266872,1.0,143.85435,231.71547,1.0,-0.78849036,0.99841857,1.4849666,1.4849666,1.0,-109.99111,-93.75675,-187.5723,-138.91658,-1.4291134e-11,-8.08915e-14,1.4849669,1.4849669,1.4849666,0.039817445,1.0,1.0,1.0,1.4849666,1.4849666,-1.9578206e-07,-8.309248e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.273,1.0,0.0,100000.0,-3.842184e-05,-90000.46,1.4755744,0.9966538,0.99665385,-8.835068e-09,-1.2067235e-07,1.0033574,-8.894494e-09,202.70563,326.86374,326.8637,14.382253,-20.290426,1.0,143.85435,231.71547,1.0,-0.78850716,0.9984185,1.6420462,1.6420463,1.0,-81.76707,-120.93857,-143.22871,-183.635,-1.345494e-11,-8.2168627e-14,1.6420465,1.6420465,1.6420462,0.039817467,1.0,1.0,1.0,1.6420463,1.6420462,-2.042363e-07,-8.668057e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2725,1.0,0.0,100000.0,-6.676538e-06,-90000.46,1.4755744,0.9966538,0.9966538,-7.901816e-09,-1.0191404e-07,1.0033574,-7.954965e-09,196.67212,319.1901,319.1901,14.382253,-19.81446,1.0,143.85435,231.71547,1.0,-0.7885239,0.99841857,1.7991259,1.7991259,1.0,-51.52965,-145.14247,-95.35837,-223.83171,-1.3450976e-11,-8.292792e-14,1.7991261,1.7991261,1.7991259,0.039817464,1.0,1.0,1.0,1.7991259,1.7991259,-2.121272e-07,-9.002958e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.272,1.0,0.0,100000.0,2.3571225e-05,-90000.46,1.4755744,0.9966538,0.9966538,-7.3552355e-09,-9.1748426e-08,1.0033574,-7.404708e-09,185.79588,303.65695,303.65695,14.382253,-18.850616,1.0,143.85435,231.71547,1.0,-0.78854066,0.9984185,1.9562055,1.9562056,1.0,-20.023403,-165.77248,-45.13999,-258.51694,-1.839868e-11,-8.418518e-14,1.9562057,1.9562057,1.9562055,0.03981745,1.0,1.0,1.0,1.9562056,1.9562055,-2.1887307e-07,-9.289262e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2715,1.0,0.0,100000.0,5.5094933e-05,-90000.46,1.4755744,0.9966538,0.9966538,-5.909748e-09,-9.9885966e-08,1.0033574,-5.949498e-09,170.34474,280.64676,280.64676,14.382253,-17.422693,1.0,143.85435,231.71547,1.0,-0.78855747,0.99841857,2.113285,2.1132853,1.0,11.975886,-182.32063,6.1898932,-286.83664,-2.2968771e-11,-8.510701e-14,2.1132853,2.1132853,2.113285,0.039817464,1.0,1.0,1.0,2.1132853,2.113285,-2.2441532e-07,-9.524482e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.271,1.0,0.0,100000.0,8.449129e-05,-90000.46,1.4755744,0.9966538,0.99665385,-4.8754685e-09,-9.742278e-08,1.0033574,-4.908262e-09,150.69914,250.7261,250.7261,14.382253,-15.5658045,1.0,143.85435,231.71547,1.0,-0.7885742,0.99841857,2.2703648,2.2703648,1.0,43.68029,-194.37944,57.36735,-308.09344,-2.644717e-11,-8.527334e-14,2.270365,2.270365,2.2703648,0.039817464,1.0,1.0,1.0,2.2703648,2.2703648,-2.2883336e-07,-9.711989e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2705,1.0,0.0,100000.0,0.00011472029,-90000.46,1.4755744,0.9966538,0.99665385,-3.2385494e-09,-8.9367404e-08,1.0033574,-3.2603324e-09,127.34283,214.63174,214.63174,14.382253,-13.3257065,1.0,143.85435,231.71547,1.0,-0.788591,0.99841857,2.4274445,2.4274445,1.0,74.30914,-201.65198,107.13225,-321.764,-2.8950902e-11,-8.596352e-14,2.4274447,2.4274447,2.4274445,0.039817475,1.0,1.0,1.0,2.4274445,2.4274445,-2.3217481e-07,-9.853805e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.27,1.0,0.0,100000.0,0.00013944192,-90000.46,1.4755744,0.9966538,0.9966538,-1.748505e-09,-8.480775e-08,1.0033574,-1.7602657e-09,100.850914,173.25246,173.25246,14.382253,-10.75753,1.0,143.85435,231.71547,1.0,-0.7886078,0.9984185,2.584524,2.5845242,1.0,103.10826,-203.95917,154.25919,-327.51163,-3.049591e-11,-8.720017e-14,2.5845242,2.5845242,2.584524,0.039817486,1.0,1.0,1.0,2.5845242,2.584524,-2.3392724e-07,-9.928181e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2695,1.0,0.0,100000.0,0.00016449955,-90000.46,1.4755744,0.9966538,0.99665385,-2.526806e-10,-8.2340165e-08,1.0033574,-2.5438018e-10,71.87571,127.60709,127.60709,14.382253,-7.9245334,1.0,143.85435,231.71547,1.0,-0.7886246,0.9984185,2.7416036,2.7416036,1.0,129.3685,-201.24422,197.58775,-325.19485,-3.1566277e-11,-8.7501485e-14,2.7416039,2.7416039,2.7416036,0.039817486,1.0,1.0,1.0,2.7416036,2.7416036,-2.3410033e-07,-9.935526e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.269,1.0,0.0,100000.0,0.00018266686,-90000.46,1.4682909,0.9966538,0.99665385,1.3228615e-09,-5.5544415e-08,1.0033574,1.3317591e-09,41.13069,78.81964,78.81964,14.382253,-4.896462,1.0,143.85435,231.71547,1.0,-0.7886414,0.9984185,2.8986833,2.8986833,1.0,152.44327,-193.57396,236.05104,-314.8707,-2.8698861e-11,-8.747073e-14,2.8986835,2.8986835,2.8986833,0.039817505,1.0,1.0,1.0,2.8986833,2.8986833,-2.3288142e-07,-9.883794e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2685,1.0,0.0,100000.0,0.00019962282,-90000.46,1.4682909,0.9966538,0.9966538,2.757471e-09,-6.0928215e-08,1.0033574,2.7760179e-09,9.372896,28.09137,28.091368,14.382253,-1.7478802,1.0,143.85435,231.71547,1.0,-0.78865814,0.9984185,3.055763,3.055763,1.0,171.76437,-181.13727,268.702,-296.79337,-2.538414e-11,-8.8072595e-14,3.0557632,3.0557632,3.055763,0.039817527,1.0,1.0,1.0,3.055763,3.055763,-2.3035624e-07,-9.776622e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.268,1.0,0.0,100000.0,0.00020920394,-90000.46,1.4682909,0.9966538,0.9966538,4.4358996e-09,-2.8510968e-08,1.0033574,4.465736e-09,-22.615688,-23.328592,-23.328592,14.382253,1.4436798,1.0,143.85435,231.71547,1.0,-0.78867495,0.9984185,3.2128425,3.2128427,1.0,186.85606,-164.24037,294.73657,-271.408,-2.2695804e-11,-8.839165e-14,3.2128427,3.2128427,3.2128425,0.039817538,1.0,1.0,1.0,3.2128427,3.2128425,-2.2667108e-07,-9.620219e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2675,1.0,0.0,100000.0,0.00021617606,-90000.46,1.4682909,0.9966538,0.9966538,5.6424145e-09,-2.306742e-08,1.0033574,5.6803664e-09,-54.0474,-74.17413,-74.17413,14.382253,4.5996375,1.0,143.85435,231.71547,1.0,-0.78869176,0.9984185,3.3699222,3.3699222,1.0,197.34674,-143.29935,313.5138,-239.33968,-2.0673083e-11,-8.877099e-14,3.3699224,3.3699224,3.3699222,0.039817534,1.0,1.0,1.0,3.3699222,3.3699222,-2.219806e-07,-9.421149e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.267,1.0,0.0,100000.0,0.00021748814,-90000.46,1.4682909,0.9966538,0.9966538,7.1588167e-09,1.5662618e-09,1.0033574,7.2069675e-09,-84.148285,-123.19326,-123.19326,14.382253,7.6422734,1.0,143.85435,231.71547,1.0,-0.7887085,0.9984185,3.5270019,3.5270019,1.0,202.97809,-118.829796,324.57126,-201.378,-1.8806717e-11,-9.097613e-14,3.527002,3.527002,3.5270019,0.039817568,1.0,1.0,1.0,3.5270019,3.5270019,-2.1615136e-07,-9.173749e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2665,1.0,0.0,100000.0,0.00021439962,-90000.46,1.4682909,0.9966538,0.99665374,8.050251e-09,4.972589e-09,1.0033574,8.104398e-09,-112.17716,-169.17896,-169.17896,14.382253,10.496681,1.0,143.85435,231.71547,1.0,-0.7887253,0.9984185,3.6840816,3.6840816,1.0,203.61143,-91.43427,327.63672,-158.45775,-1.6318093e-11,-9.1968635e-14,3.6840818,3.6840818,3.6840816,0.039817583,1.0,1.0,1.0,3.6840816,3.6840816,-2.0880218e-07,-8.86184e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.266,1.0,0.0,100000.0,0.00020683545,-90000.46,1.4682909,0.9966538,0.9966538,8.981539e-09,5.0588653e-08,1.0033574,9.04195e-09,-137.44386,-210.99892,-210.99892,14.382253,13.092563,1.0,143.85435,231.71547,1.0,-0.7887421,0.99841845,3.841161,3.8411613,1.0,199.23119,-61.78733,322.63464,-111.63573,-1.2729196e-11,-9.228405e-14,3.8411613,3.8411613,3.841161,0.03981761,1.0,1.0,1.0,3.8411613,3.841161,-2.0063288e-07,-8.515125e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2655,1.0,0.0,100000.0,0.00019237063,-90000.46,1.4682909,0.9966538,0.9966538,9.412768e-09,5.8013185e-08,1.0033574,9.4760795e-09,-159.32623,-247.62337,-247.62337,14.382253,15.366013,1.0,143.85435,231.71547,1.0,-0.78875893,0.9984185,3.9982407,3.9982407,1.0,189.94522,-30.61898,309.68826,-62.06488,-9.366674e-12,-9.236738e-14,3.998241,3.998241,3.9982407,0.039817605,1.0,1.0,1.0,3.9982407,3.9982407,-1.920783e-07,-8.152056e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.265,1.0,0.0,100000.0,0.00017518055,-90000.46,1.4682909,0.9966538,0.9966538,9.80813e-09,8.4182474e-08,1.0033574,9.874101e-09,-177.28548,-278.1505,-278.1505,14.382253,17.261032,1.0,143.85435,231.71547,1.0,-0.78877574,0.9984185,4.1553206,4.15532,1.0,175.98216,1.3033115,289.1163,-10.965773,-6.3811343e-12,-9.235498e-14,4.1553206,4.1553206,4.1553206,0.03981764,1.0,1.0,1.0,4.15532,4.1553206,-1.8323603e-07,-7.776778e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2645,1.0,0.0,100000.0,0.00015177371,-90000.46,1.4682909,0.9966538,0.99665374,1.00440865e-08,9.582874e-08,1.0033574,1.0111644e-08,-190.87935,-301.82867,-301.82867,14.382253,18.730982,1.0,143.85435,231.71547,1.0,-0.78879255,0.9984185,4.3124,4.3124,1.0,157.68584,33.19351,261.42535,40.403336,-3.3453934e-12,-9.246456e-14,4.3124003,4.3124003,4.3124,0.039817642,1.0,1.0,1.0,4.3124,4.3124,-1.741863e-07,-7.392696e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.264,1.0,0.0,100000.0,0.00012756698,-90000.46,1.4682909,0.9966538,0.99665374,9.712918e-09,1.0884311e-07,1.0033574,9.7782475e-09,-199.77313,-318.07483,-318.07483,14.382253,19.739643,1.0,143.85435,231.71547,1.0,-0.7888093,0.99841845,4.4694796,4.4694796,1.0,135.50676,64.26637,227.29724,90.777596,-2.0601103e-13,-9.3267835e-14,4.46948,4.46948,4.4694796,0.039817657,1.0,1.0,1.0,4.4694796,4.4694796,-1.6500607e-07,-7.0030755e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2635,1.0,0.0,100000.0,9.84917e-05,-90000.46,1.4682909,0.9966538,0.99665374,9.5514965e-09,1.1513521e-07,1.0033574,9.615741e-09,-203.74785,-326.4889,-326.4889,14.382253,20.26221,1.0,143.85435,231.71547,1.0,-0.7888261,0.99841845,4.6265593,4.6265593,1.0,109.991066,93.75678,187.57231,138.9166,2.9220272e-12,-9.32497e-14,4.6265593,4.6265593,4.6265593,0.039817654,1.0,1.0,1.0,4.6265593,4.6265593,-1.5576937e-07,-6.6110575e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.263,1.0,0.0,100000.0,6.910667e-05,-90000.46,1.4682909,0.9966538,0.9966538,8.64316e-09,1.01789986e-07,1.0033574,8.701296e-09,-202.70563,-326.86374,-326.86374,14.382253,20.285769,1.0,143.85435,231.71547,1.0,-0.7888429,0.9984185,4.783639,4.783639,1.0,81.76702,120.9386,143.22873,183.63501,5.906938e-12,-9.324264e-14,4.783639,4.783639,4.783639,0.039817687,1.0,1.0,1.0,4.783639,4.783639,-1.4705796e-07,-6.2413337e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2625,1.0,0.0,100000.0,3.6820533e-05,-90000.46,1.4682909,0.9966538,0.9966538,8.041103e-09,1.265636e-07,1.0033574,8.0951885e-09,-196.6721,-319.19012,-319.19012,14.382253,19.8098,1.0,143.85435,231.71547,1.0,-0.7888597,0.9984185,4.9407187,4.9407187,1.0,51.529606,145.14249,95.35839,223.83173,8.206425e-12,-9.324378e-14,4.9407187,4.9407187,4.9407187,0.039817657,1.0,1.0,1.0,4.9407187,4.9407187,-1.3917592e-07,-5.9068097e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.262,1.0,0.0,100000.0,4.299129e-06,-90000.46,1.4682909,0.9966538,0.9966538,6.6295973e-09,1.0706667e-07,1.0033574,6.6741888e-09,-185.79587,-303.65698,-303.65698,14.382253,18.845964,1.0,143.85435,231.71547,1.0,-0.78887653,0.9984185,5.0977983,5.0977983,1.0,20.02336,165.7725,45.14001,258.51697,1.0217698e-11,-9.324371e-14,5.0977983,5.0977983,5.0977983,0.039817672,1.0,1.0,1.0,5.0977983,5.0977983,-1.3208192e-07,-5.605731e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2615,1.0,0.0,100000.0,-2.8118997e-05,-90000.46,1.4682909,0.9966538,0.9966538,5.65036e-09,1.4177009e-07,1.0033574,5.6883653e-09,-170.34471,-280.6468,-280.6468,14.382253,17.418034,1.0,143.85435,231.71547,1.0,-0.78889334,0.9984185,5.254878,5.254878,1.0,-11.975929,182.32065,-6.1898685,286.83664,1.1738231e-11,-9.324371e-14,5.254878,5.254878,5.254878,0.03981768,1.0,1.0,1.0,5.254878,5.254878,-1.2620455e-07,-5.3562874e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.261,1.0,0.0,100000.0,-6.0498016e-05,-90000.46,1.4682909,0.9966538,0.9966538,4.0079087e-09,9.232508e-08,1.0033574,4.0348667e-09,-150.69911,-250.72614,-250.72614,14.382253,15.561152,1.0,143.85435,231.71547,1.0,-0.7889101,0.9984185,5.4119577,5.4119573,1.0,-43.680332,194.37944,-57.36733,308.09348,1.2686767e-11,-9.324371e-14,5.4119577,5.4119577,5.4119577,0.039817665,1.0,1.0,1.0,5.4119573,5.4119577,-1.218086e-07,-5.169717e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2605,1.0,0.0,100000.0,-8.89122e-05,-90000.46,1.4682909,0.9966538,0.99665385,2.8485625e-09,9.3970755e-08,1.0033574,2.8677223e-09,-127.342804,-214.63177,-214.63177,14.382253,13.321053,1.0,143.85435,231.71547,1.0,-0.7889269,0.99841857,5.569037,5.569037,1.0,-74.30918,201.65198,-107.132225,321.764,1.3237782e-11,-9.254858e-14,5.5690374,5.5690374,5.569037,0.039817654,1.0,1.0,1.0,5.569037,5.569037,-1.1876413e-07,-5.0405062e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.26,1.0,0.0,100000.0,-0.000116007606,-90000.46,1.4682909,0.9966538,0.99665385,1.2500729e-09,9.5739914e-08,1.0033574,1.2584811e-09,-100.85089,-173.25249,-173.25249,14.382253,10.752878,1.0,143.85435,231.71547,1.0,-0.7889437,0.9984185,5.7261167,5.7261167,1.0,-103.108284,203.95917,-154.25916,327.51166,1.3767765e-11,-9.232707e-14,5.726117,5.726117,5.7261167,0.03981762,1.0,1.0,1.0,5.7261167,5.7261167,-1.1694646e-07,-4.9633617e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
-0.2595,1.0,0.0,100000.0,-0.00013783426,-90000.46,1.4682909,0.9966538,0.99665385,-2.5346594e-10,7.775356e-08,1.0033574,-2.551708e-10,-71.87569,-127.60713,-127.60713,14.382253,7.9198823,1.0,143.85435,231.71547,1.0,-0.7889605,0.99841857,5.8831964,5.8831964,1.0,-129.36853,201.24422,-197.58772,325.19485,1.4129715e-11,-9.2357166e-14,5.8831964,5.8831964,5.8831964,0.039817642,1.0,1.0,1.0,5.8831964,5.8831964,-1.1640587e-07,-4.9404187e-09,1.0,-1.0,1.0,1.0033574,1.0,0.0,1.0,1.0
