Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.0435,1.0,49.98612,1.0,277.7983,387.65015,1.0,-1.0,0.99972236,1.2029021,1.2
0.044,1.0,49.986584,1.0,277.7983,372.81693,1.0,-1.0,0.99973166,1.2029021,1.2
0.0445,1.0,49.98704,1.0,277.7983,348.80444,1.0,-1.0,0.99974084,1.2029021,1.2
0.045,1.0,49.9875,1.0,277.7983,316.2039,1.0,-1.0,0.99974996,1.2029021,1.2
0.0455,1.0,49.98795,1.0,277.7983,275.81787,1.0,-1.0,0.99975896,1.2029021,1.2
0.046,1.0,49.988396,1.0,277.7983,228.64075,1.0,-1.0,0.9997679,1.2029021,1.2
0.0465,1.0,49.988834,1.0,277.7983,175.83409,1.0,-1.0,0.9997767,1.2029021,1.2
0.047,1.0,49.989273,1.0,277.7983,118.69805,1.0,-1.0,0.9997854,1.2029021,1.2
0.0475,1.0,49.9897,1.0,277.7983,58.639446,1.0,-1.0,0.999794,1.2029021,1.2
0.048,1.0,49.990128,1.0,277.81284,-2.8630364,1.0,-1.0,0.99980253,1.2029649,1.2
0.0485,1.0,49.990547,1.0,277.81284,-64.295044,1.0,-1.0,0.99981093,1.2029649,1.2
0.049,1.0,49.99096,1.0,277.81284,-124.143974,1.0,-1.0,0.9998192,1.2029649,1.2
0.0495,1.0,49.991367,1.0,277.81284,-180.93634,1.0,-1.0,0.9998274,1.2029649,1.2
0.05,1.0,49.99177,1.0,277.81284,-233.27364,1.0,-1.0,0.99983543,1.2029649,1.2
0.0505,1.0,49.99217,1.0,277.81284,-279.86734,1.0,-1.0,0.99984336,1.2029649,1.2
0.051,1.0,49.99256,1.0,277.81284,-319.57013,1.0,-1.0,0.9998512,1.2029649,1.2
0.0515,1.0,49.992947,1.0,277.81284,-351.40442,1.0,-1.0,0.9998589,1.2029649,1.2
0.052,1.0,49.993324,1.0,277.81284,-374.58643,1.0,-1.0,0.9998665,1.2029649,1.2
0.0525,1.0,49.9937,1.0,277.81284,-388.54532,1.0,-1.0,0.99987394,1.2029649,1.2
0.053,1.0,49.994064,1.0,277.81284,-392.93732,1.0,-1.0,0.99988127,1.2029649,1.2
0.0535,1.0,49.994423,1.0,277.81284,-387.65436,1.0,-1.0,0.9998885,1.2029649,1.2
0.054,1.0,49.994778,1.0,277.81284,-372.82645,1.0,-1.0,0.9998956,1.2029649,1.2
0.0545,1.0,49.99513,1.0,277.81284,-348.8187,1.0,-1.0,0.99990255,1.2029649,1.2
0.055,1.0,49.99547,1.0,277.81284,-316.22223,1.0,-1.0,0.9999094,1.2029649,1.2
0.0555,1.0,49.995804,1.0,277.81284,-275.83954,1.0,-1.0,0.9999161,1.2029649,1.2
0.056,1.0,49.996136,1.0,277.81284,-228.66512,1.0,-1.0,0.9999227,1.2029649,1.2
0.0565,1.0,49.996456,1.0,277.81284,-175.86035,1.0,-1.0,0.99992913,1.2029649,1.2
0.057,1.0,49.996773,1.0,277.81284,-118.72543,1.0,-1.0,0.99993545,1.2029649,1.2
0.0575,1.0,49.99708,1.0,277.81284,-58.667282,1.0,-1.0,0.99994165,1.2029649,1.2
0.058,1.0,49.997387,1.0,277.81284,2.8354871,1.0,-1.0,0.9999477,1.2029649,1.2
0.0585,1.0,49.997684,1.0,277.81284,64.268394,1.0,-1.0,0.9999537,1.2029649,1.2
0.059,1.0,49.997974,1.0,277.81284,124.118866,1.0,-1.0,0.99995947,1.2029649,1.2
0.0595,1.0,49.998257,1.0,277.81284,180.91322,1.0,-1.0,0.9999652,1.2029649,1.2
0.06,1.0,49.998535,1.0,277.81284,233.253,1.0,-1.0,0.99997073,1.2029649,1.2
0.0605,1.0,49.998806,1.0,277.81284,279.8495,1.0,-1.0,0.99997616,1.2029649,1.2
0.061,1.0,49.999073,1.0,277.81284,319.55536,1.0,-1.0,0.99998146,1.2029649,1.2
0.0615,1.0,49.999332,1.0,277.81284,351.3929,1.0,-1.0,0.9999866,1.2029649,1.2
0.062,1.0,49.999584,1.0,277.81284,374.5782,1.0,-1.0,0.99999166,1.2029649,1.2
0.0625,1.0,49.99983,1.0,277.81284,388.5404,1.0,-1.0,0.99999654,1.2029649,1.2
0.063,1.0,50.00007,1.0,277.81284,392.93564,1.0,-1.0,1.0000013,1.2029649,1.2
0.0635,1.0,50.0003,1.0,277.81284,387.6558,1.0,-1.0,1.000006,1.2029649,1.2
0.064,1.0,50.000526,1.0,277.81284,372.8307,1.0,-1.0,1.0000105,1.2029649,1.2
0.0645,1.0,50.000748,1.0,277.81284,348.82553,1.0,-1.0,1.0000149,1.2029649,1.2
0.065,1.0,50.00096,1.0,277.81284,316.2313,1.0,-1.0,1.0000192,1.2029649,1.2
0.0655,1.0,50.001167,1.0,277.81284,275.8506,1.0,-1.0,1.0000234,1.2029649,1.2
0.066,1.0,50.00137,1.0,277.81284,228.67763,1.0,-1.0,1.0000274,1.2029649,1.2
0.0665,1.0,50.001564,1.0,277.81284,175.874,1.0,-1.0,1.0000314,1.2029649,1.2
0.067,1.0,50.001755,1.0,277.81284,118.73986,1.0,-1.0,1.000035,1.2029649,1.2
0.0675,1.0,50.001938,1.0,277.81284,58.68198,1.0,-1.0,1.0000387,1.2029649,1.2
0.068,1.0,50.002113,1.0,277.84918,-2.820794,0.0,1.0,1.0000423,1.2031223,1.2
0.0685,1.0,50.002285,1.0,277.84918,-64.25413,0.0,1.0,1.0000458,1.2031223,1.2
