Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.0535,0.93,47.765472,1.0,233.13368,178.5597,1.0,-1.0,0.95530945,1.0094985,1.0
0.054,0.93,47.740513,1.0,233.13368,216.75641,1.0,-1.0,0.95481026,1.0094985,1.0
0.0545,0.93,47.715557,1.0,233.13368,250.33525,1.0,-1.0,0.9543112,1.0094985,1.0
0.055,0.93,47.6906,1.0,233.13368,278.5813,1.0,-1.0,0.95381206,1.0094985,1.0
0.0555,0.93,47.66565,1.0,233.13368,300.89297,1.0,-1.0,0.953313,1.0094985,1.0
0.056,0.93,47.640697,1.0,233.13368,316.7943,1.0,-1.0,0.9528139,1.0094985,1.0
0.0565,0.93,47.61574,1.0,233.13368,325.94586,1.0,-1.0,0.95231485,1.0094985,1.0
0.057,0.93,47.59079,1.0,233.13368,328.15314,1.0,-1.0,0.9518158,1.0094985,1.0
0.0575,0.93,47.565834,1.0,233.13368,323.3693,1.0,-1.0,0.9513167,1.0094985,1.0
0.058,0.93,47.540882,1.0,233.13368,311.69666,1.0,-1.0,0.95081764,1.0094985,1.0
0.0585,0.93,47.515926,1.0,233.13368,293.3826,1.0,-1.0,0.9503185,1.0094985,1.0
0.059,0.93,47.49097,1.0,230.87796,268.8179,1.0,-1.0,0.9498194,0.99973094,1.0
0.0595,0.93,47.466015,1.0,230.87796,238.52599,1.0,-1.0,0.94932026,0.99973094,1.0
0.06,0.93,47.441055,1.0,230.87796,203.15329,1.0,-1.0,0.9488211,0.99973094,1.0
0.0605,0.93,47.416096,1.0,230.87796,163.45216,1.0,-1.0,0.94832194,0.99973094,1.0
0.061,0.93,47.391136,1.0,230.87796,120.26873,1.0,-1.0,0.9478227,0.99973094,1.0
0.0615,0.93,47.366173,1.0,230.87796,74.523,1.0,-1.0,0.94732344,0.99973094,1.0
0.062,0.93,47.34121,1.0,230.87796,27.190952,1.0,-1.0,0.94682413,0.99973094,1.0
0.0625,0.93,47.316242,1.0,230.87796,-20.719988,1.0,-1.0,0.9463248,0.99973094,1.0
0.063,0.93,47.291275,1.0,230.87796,-68.18902,1.0,-1.0,0.9458255,0.99973094,1.0
0.0635,0.93,47.266304,1.0,230.87796,-114.205154,1.0,-1.0,0.9453261,0.99973094,1.0
0.064,0.93,47.241333,1.0,230.87796,-157.78687,1.0,-1.0,0.9448267,0.99973094,1.0
0.0645,0.93,47.216362,1.0,230.87796,-198.00586,1.0,-1.0,0.94432724,0.99973094,1.0
0.065,0.93,47.191387,1.0,230.87796,-234.00575,1.0,-1.0,0.94382775,0.99973094,1.0
0.0655,0.93,47.166412,1.0,230.87796,-265.02008,1.0,-1.0,0.94332826,0.99973094,1.0
0.066,0.93,47.141434,1.0,230.87796,-290.3874,1.0,-1.0,0.9428287,0.99973094,1.0
0.0665,0.93,47.116455,1.0,230.87796,-309.56693,1.0,-1.0,0.9423291,0.99973094,1.0
0.067,0.93,47.091476,1.0,230.87796,-322.1508,1.0,-1.0,0.9418295,0.99973094,1.0
0.0675,0.93,47.066494,1.0,230.87796,-327.8714,1.0,-1.0,0.9413299,0.99973094,1.0
0.068,0.93,47.04151,1.0,230.87796,-326.60706,1.0,-1.0,0.94083023,0.99973094,1.0
0.0685,0.93,47.016525,1.0,230.87796,-318.38385,1.0,-1.0,0.9403305,0.99973094,1.0
0.069,0.93,46.99154,1.0,230.87796,-303.37766,1.0,-1.0,0.9398308,0.99973094,1.0
0.0695,0.93,46.966553,1.0,230.87796,-281.90863,1.0,-1.0,0.93933105,0.99973094,1.0
0.07,0.93,46.941563,1.0,230.87796,-254.43512,1.0,-1.0,0.93883127,0.99973094,1.0
0.0705,0.93,46.916573,1.0,230.87796,-221.54121,1.0,-1.0,0.9383315,0.99973094,1.0
0.071,0.93,46.891582,1.0,230.87796,-183.92822,1.0,-1.0,0.93783164,0.99973094,1.0
0.0715,0.93,46.866592,1.0,230.87796,-142.39774,1.0,-1.0,0.93733186,0.99973094,1.0
0.072,0.93,46.8416,1.0,230.87796,-97.83577,1.0,-1.0,0.93683195,0.99973094,1.0
0.0725,0.93,46.816605,1.0,230.87796,-51.19067,1.0,-1.0,0.9363321,0.99973094,1.0
0.073,0.93,46.79161,1.0,230.87796,-3.4561837,1.0,-1.0,0.9358322,0.99973094,1.0
0.0735,0.93,46.766617,1.0,230.87796,44.350704,1.0,-1.0,0.9353323,0.99973094,1.0
0.074,0.93,46.74162,1.0,230.87796,91.21043,1.0,-1.0,0.9348324,0.99973094,1.0
0.0745,0.93,46.71662,1.0,230.87796,136.1252,1.0,-1.0,0.93433243,0.99973094,1.0
0.075,0.93,46.691624,1.0,230.87796,178.13863,1.0,-1.0,0.9338325,0.99973094,1.0
0.0755,0.93,46.666626,1.0,230.87796,216.35597,1.0,-1.0,0.93333256,0.99973094,1.0
0.076,0.93,46.64164,1.0,230.87796,249.9624,1.0,-1.0,0.93283284,0.99973094,1.0
