Time,Fg_Input,MS_S3.Freq_Grid,MS_S3.Sfb,MS_S3.VAn_RMS_Grid,MS_S3.Van_Grid,PCC_Control1.CB_faults,PCC_Control1.Fault,PCC_Control1.fault_fpu,PCC_Control1.fault_vpu,Vg_Input
0.0785,1.0,50.00454,1.0,277.86026,16.192898,0.0,1.0,1.0000908,1.2031702,1.2
0.079,1.0,50.004597,1.0,277.86026,-45.423893,0.0,1.0,1.0000919,1.2031702,1.2
0.0795,1.0,50.004654,1.0,277.86026,-105.92221,0.0,1.0,1.0000931,1.2031702,1.2
0.08,1.0,50.004704,1.0,277.86026,-163.8124,0.0,1.0,1.000094,1.2031702,1.2
0.0805,1.0,50.00475,1.0,277.86026,-217.66895,0.0,1.0,1.000095,1.2031702,1.2
0.081,1.0,50.00479,1.0,277.86026,-266.1659,0.0,1.0,1.0000958,1.2031702,1.2
0.0815,1.0,50.004826,1.0,277.86026,-308.10898,0.0,1.0,1.0000966,1.2031702,1.2
0.082,1.0,50.00486,1.0,277.86026,-342.46542,0.0,1.0,1.0000972,1.2031702,1.2
0.0825,1.0,50.00489,1.0,277.86026,-368.3893,0.0,1.0,1.0000978,1.2031702,1.2
0.083,1.0,50.004913,1.0,277.86026,-385.2423,0.0,1.0,1.0000983,1.2031702,1.2
0.0835,1.0,50.004936,1.0,277.86026,-392.60944,0.0,1.0,1.0000987,1.2031702,1.2
0.084,1.0,50.004955,1.0,277.86026,-390.30927,0.0,1.0,1.0000991,1.2031702,1.2
0.0845,1.0,50.004967,1.0,277.86026,-378.39844,0.0,1.0,1.0000993,1.2031702,1.2
0.085,1.0,50.00498,1.0,277.86026,-357.1703,0.0,1.0,1.0000995,1.2031702,1.2
0.0855,1.0,50.004986,1.0,277.86026,-327.1475,0.0,1.0,1.0000997,1.2031702,1.2
0.086,1.0,50.00499,1.0,277.86026,-289.06918,0.0,1.0,1.0000998,1.2031702,1.2
0.0865,1.0,50.00499,1.0,277.86026,-243.8732,0.0,1.0,1.0000998,1.2031702,1.2
0.087,1.0,50.004986,1.0,277.86026,-192.67216,0.0,1.0,1.0000997,1.2031702,1.2
0.0875,1.0,50.00498,1.0,277.86026,-136.72702,0.0,1.0,1.0000995,1.2031702,1.2
0.088,1.0,50.00497,1.0,277.86026,-77.41518,0.0,1.0,1.0000994,1.2031702,1.2
0.0885,1.0,50.004955,1.0,277.86026,-16.197062,0.0,1.0,1.0000992,1.2031702,1.2
0.089,1.0,50.00494,1.0,277.86026,45.41979,0.0,1.0,1.0000988,1.2031702,1.2
0.0895,1.0,50.004925,1.0,277.86026,105.91832,0.0,1.0,1.0000985,1.2031702,1.2
0.09,1.0,50.0049,1.0,277.86026,163.80878,0.0,1.0,1.000098,1.2031702,1.2
0.0905,1.0,50.00488,1.0,277.86026,217.66576,0.0,1.0,1.0000975,1.2031702,1.2
0.091,1.0,50.004852,1.0,277.86026,266.1631,0.0,1.0,1.000097,1.2031702,1.2
0.0915,1.0,50.00482,1.0,277.86026,308.10666,0.0,1.0,1.0000964,1.2031702,1.2
0.092,1.0,50.00479,1.0,277.86026,342.46365,0.0,1.0,1.0000958,1.2031702,1.2
0.0925,1.0,50.00476,1.0,277.86026,368.38812,0.0,1.0,1.0000951,1.2031702,1.2
0.093,1.0,50.004723,1.0,277.86026,385.24164,0.0,1.0,1.0000944,1.2031702,1.2
0.0935,1.0,50.004684,1.0,277.86026,392.60928,0.0,1.0,1.0000937,1.2031702,1.2
0.094,1.0,50.004646,1.0,277.86026,390.30966,0.0,1.0,1.0000929,1.2031702,1.2
0.0945,1.0,50.004604,1.0,277.86026,378.39926,0.0,1.0,1.000092,1.2031702,1.2
0.095,1.0,50.00456,1.0,277.86026,357.17157,0.0,1.0,1.0000912,1.2031702,1.2
0.0955,1.0,50.004513,1.0,277.86026,327.14905,0.0,1.0,1.0000902,1.2031702,1.2
0.096,1.0,50.004467,1.0,277.86026,289.07114,0.0,1.0,1.0000893,1.2031702,1.2
0.0965,1.0,50.004417,1.0,277.86026,243.8753,0.0,1.0,1.0000883,1.2031702,1.2
0.097,1.0,50.004368,1.0,277.86026,192.67448,0.0,1.0,1.0000874,1.2031702,1.2
0.0975,1.0,50.004314,1.0,277.86026,136.72935,0.0,1.0,1.0000863,1.2031702,1.2
0.098,1.0,50.00426,1.0,277.86026,77.417564,0.0,1.0,1.0000852,1.2031702,1.2
0.0985,1.0,50.004208,1.0,277.8659,16.199434,0.0,1.0,1.0000842,1.2031946,1.2
0.099,1.0,50.00415,1.0,277.8659,-45.41759,0.0,1.0,1.000083,1.2031946,1.2
0.0995,1.0,50.004093,1.0,277.8659,-105.91624,0.0,1.0,1.0000818,1.2031946,1.2
0.1,1.0,50.004032,1.0,277.8659,-163.80698,0.0,1.0,1.0000807,1.2031946,1.2
0.1005,1.0,50.00397,1.0,277.8659,-217.66417,0.0,1.0,1.0000794,1.2031946,1.2
0.101,1.0,50.00391,1.0,277.8659,-266.16183,0.0,1.0,1.0000782,1.2031946,1.2
0.1015,1.0,50.00385,1.0,277.8659,-308.1057,0.0,1.0,1.000077,1.2031946,1.2
0.102,1.0,50.003788,1.0,277.8659,-342.463,0.0,1.0,1.0000757,1.2031946,1.2
0.1025,1.0,50.003723,1.0,277.8659,-368.3878,0.0,1.0,1.0000745,1.2031946,1.2
0.103,1.0,50.00366,1.0,277.8659,-385.24164,0.0,1.0,1.0000732,1.2031946,1.2
0.1035,1.0,50.003593,1.0,277.8659,-392.6096,0.0,1.0,1.0000719,1.2031946,1.2
0.104,1.0,50.003525,1.0,277.8659,-390.3102,0.0,1.0,1.0000706,1.2031946,1.2
0.1045,1.0,50.00346,1.0,277.8659,-378.40012,0.0,1.0,1.0000691,1.2031946,1.2
0.105,1.0,50.00339,1.0,277.8659,-357.17258,0.0,1.0,1.0000678,1.2031946,1.2
0.1055,1.0,50.003323,1.0,277.8659,-327.15033,0.0,1.0,1.0000665,1.2031946,1.2
0.106,1.0,50.003258,1.0,277.8659,-289.07245,0.0,1.0,1.0000651,1.2031946,1.2
0.1065,1.0,50.00319,1.0,277.8659,-243.87677,0.0,1.0,1.0000638,1.2031946,1.2
0.107,1.0,50.003117,1.0,277.8659,-192.67598,0.0,1.0,1.0000623,1.2031946,1.2
0.1075,1.0,50.003048,1.0,277.8659,-136.73082,0.0,1.0,1.000061,1.2031946,1.2
0.108,1.0,50.00298,1.0,277.8659,-77.41899,0.0,1.0,1.0000596,1.2031946,1.2
0.1085,1.0,50.00291,1.0,277.8659,-16.20074,0.0,1.0,1.0000582,1.2031946,1.2
0.109,1.0,50.002842,1.0,277.8659,45.416344,0.0,1.0,1.0000569,1.2031946,1.2
0.1095,1.0,50.00277,1.0,277.8659,105.91521,0.0,1.0,1.0000554,1.2031946,1.2
0.11,1.0,50.0027,1.0,277.8659,163.80606,0.0,1.0,1.000054,1.2031946,1.2
0.1105,1.0,50.002632,1.0,277.8659,217.66348,0.0,1.0,1.0000526,1.2031946,1.2
0.111,1.0,50.00256,1.0,277.8659,266.16135,0.0,1.0,1.0000513,1.2031946,1.2
0.1115,1.0,50.00249,1.0,277.8659,308.10544,0.0,1.0,1.0000498,1.2031946,1.2
0.112,1.0,50.002422,1.0,277.8659,342.46298,0.0,1.0,1.0000484,1.2031946,1.2
0.1125,1.0,50.002354,1.0,277.8659,368.3879,0.0,1.0,1.0000471,1.2031946,1.2
0.113,1.0,50.00228,1.0,277.8659,385.242,0.0,1.0,1.0000457,1.2031946,1.2
0.1135,1.0,50.002213,1.0,277.8659,392.6101,0.0,1.0,1.0000442,1.2031946,1.2
0.114,1.0,50.002144,1.0,277.8659,390.3109,0.0,1.0,1.0000429,1.2031946,1.2
0.1145,1.0,50.002075,1.0,277.8659,378.4009,0.0,1.0,1.0000415,1.2031946,1.2
0.115,1.0,50.00201,1.0,277.8659,357.1735,0.0,1.0,1.0000402,1.2031946,1.2
0.1155,1.0,50.00194,1.0,277.8659,327.15128,0.0,1.0,1.0000389,1.2031946,1.2
0.116,1.0,50.001873,1.0,277.8659,289.0735,0.0,1.0,1.0000374,1.2031946,1.2
0.1165,1.0,50.00181,1.0,277.8659,243.87776,0.0,1.0,1.0000361,1.2031946,1.2
0.117,1.0,50.00174,1.0,277.8659,192.67694,0.0,1.0,1.0000348,1.2031946,1.2
0.1175,1.0,50.001675,1.0,277.8659,136.7318,0.0,1.0,1.0000335,1.2031946,1.2
0.118,1.0,50.00161,1.0,277.8659,77.41982,0.0,1.0,1.0000322,1.2031946,1.2
0.1185,1.0,50.001545,1.0,277.86108,16.20154,0.0,1.0,1.0000309,1.2031739,1.2
0.119,1.0,50.001484,1.0,277.86108,-45.41572,0.0,1.0,1.0000297,1.2031739,1.2
0.1195,1.0,50.00142,1.0,277.86108,-105.91465,0.0,1.0,1.0000284,1.2031739,1.2
0.12,1.0,50.001358,1.0,277.86108,-163.80571,0.0,1.0,1.0000272,1.2031739,1.2
0.1205,1.0,50.001293,1.0,277.86108,-217.66328,0.0,1.0,1.0000259,1.2031739,1.2
0.121,1.0,50.001232,1.0,277.86108,-266.16125,0.0,1.0,1.0000247,1.2031739,1.2
0.1215,1.0,50.00117,1.0,277.86108,-308.1055,0.0,1.0,1.0000235,1.2031739,1.2
0.122,1.0,50.001114,1.0,277.86108,-342.46313,0.0,1.0,1.0000223,1.2031739,1.2
0.1225,1.0,50.001053,1.0,277.86108,-368.38828,0.0,1.0,1.0000211,1.2031739,1.2
0.123,1.0,50.000996,1.0,277.86108,-385.24243,0.0,1.0,1.0000199,1.2031739,1.2
0.1235,1.0,50.00094,1.0,277.86108,-392.61066,0.0,1.0,1.0000187,1.2031739,1.2
0.124,1.0,50.00088,1.0,277.86108,-390.3115,0.0,1.0,1.0000176,1.2031739,1.2
0.1245,1.0,50.000828,1.0,277.86108,-378.4016,0.0,1.0,1.0000166,1.2031739,1.2
0.125,1.0,50.00077,1.0,277.86108,-357.17422,0.0,1.0,1.0000154,1.2031739,1.2
0.1255,1.0,50.000717,1.0,277.86108,-327.15204,0.0,1.0,1.0000143,1.2031739,1.2
0.126,1.0,50.000664,1.0,277.86108,-289.07422,0.0,1.0,1.0000132,1.2031739,1.2
0.1265,1.0,50.000614,1.0,277.86108,-243.8785,0.0,1.0,1.0000123,1.2031739,1.2
0.127,1.0,50.00056,1.0,277.86108,-192.67763,0.0,1.0,1.0000112,1.2031739,1.2
0.1275,1.0,50.00051,1.0,277.86108,-136.73238,0.0,1.0,1.0000103,1.2031739,1.2
0.128,1.0,50.00046,1.0,277.86108,-77.42039,0.0,1.0,1.0000092,1.2031739,1.2
0.1285,1.0,50.000412,1.0,277.86108,-16.201998,0.0,1.0,1.0000082,1.2031739,1.2
0.129,1.0,50.000366,1.0,277.86108,45.415367,0.0,1.0,1.0000073,1.2031739,1.2
0.1295,1.0,50.000317,1.0,277.86108,105.914444,0.0,1.0,1.0000063,1.2031739,1.2
0.13,1.0,50.00027,1.0,277.86108,163.80556,0.0,1.0,1.0000055,1.2031739,1.2
0.1305,1.0,50.00023,1.0,277.86108,217.66322,0.0,1.0,1.0000045,1.2031739,1.2
0.131,1.0,50.000183,1.0,277.86108,266.16135,0.0,1.0,1.0000037,1.2031739,1.2
0.1315,1.0,50.00014,1.0,277.86108,308.1057,0.0,1.0,1.0000029,1.2031739,1.2
0.132,1.0,50.0001,1.0,277.86108,342.46344,0.0,1.0,1.000002,1.2031739,1.2
0.1325,1.0,50.000057,1.0,277.86108,368.38858,0.0,1.0,1.0000012,1.2031739,1.2
0.133,1.0,50.00002,1.0,277.86108,385.24286,0.0,1.0,1.0000004,1.2031739,1.2
0.1335,1.0,49.999977,1.0,277.86108,392.6111,0.0,1.0,0.9999996,1.2031739,1.2
0.134,1.0,49.99994,1.0,277.86108,390.31198,0.0,1.0,0.9999988,1.2031739,1.2
0.1345,1.0,49.999905,1.0,277.86108,378.40213,0.0,1.0,0.9999981,1.2031739,1.2
0.135,1.0,49.999866,1.0,277.86108,357.17474,0.0,1.0,0.9999974,1.2031739,1.2
0.1355,1.0,49.999832,1.0,277.86108,327.15253,0.0,1.0,0.99999666,1.2031739,1.2
0.136,1.0,49.999798,1.0,277.86108,289.0747,0.0,1.0,0.99999595,1.2031739,1.2
0.1365,1.0,49.999763,1.0,277.86108,243.87892,0.0,1.0,0.9999953,1.2031739,1.2
0.137,1.0,49.999733,1.0,277.86108,192.67805,0.0,1.0,0.99999464,1.2031739,1.2
0.1375,1.0,49.999702,1.0,277.86108,136.73276,0.0,1.0,0.99999404,1.2031739,1.2
0.138,1.0,49.999672,1.0,277.86108,77.420654,0.0,1.0,0.99999344,1.2031739,1.2
0.1385,1.0,49.99964,1.0,277.85538,16.202206,0.0,1.0,0.99999285,1.2031491,1.2
0.139,1.0,49.999615,1.0,277.85538,-45.415215,0.0,1.0,0.99999225,1.2031491,1.2
0.1395,1.0,49.999584,1.0,277.85538,-105.91432,0.0,1.0,0.9999917,1.2031491,1.2
0.14,1.0,49.999557,1.0,277.85538,-163.80556,0.0,1.0,0.9999912,1.2031491,1.2
0.1405,1.0,49.999535,1.0,277.85538,-217.6633,0.0,1.0,0.99999064,1.2031491,1.2
0.141,1.0,49.999508,1.0,277.85538,-266.1614,0.0,1.0,0.99999017,1.2031491,1.2
0.1415,1.0,49.999485,1.0,277.85538,-308.10583,0.0,1.0,0.9999897,1.2031491,1.2
0.142,1.0,49.999462,1.0,277.85538,-342.46362,0.0,1.0,0.9999892,1.2031491,1.2
0.1425,1.0,49.99944,1.0,277.85538,-368.3889,0.0,1.0,0.9999888,1.2031491,1.2
0.143,1.0,49.99942,1.0,277.85538,-385.2431,0.0,1.0,0.9999884,1.2031491,1.2
0.1435,1.0,49.999397,1.0,277.85538,-392.61145,0.0,1.0,0.99998796,1.2031491,1.2
0.144,1.0,49.99938,1.0,277.85538,-390.31235,0.0,1.0,0.9999876,1.2031491,1.2
0.1445,1.0,49.99936,1.0,277.85538,-378.40247,0.0,1.0,0.9999872,1.2031491,1.2
0.145,1.0,49.999344,1.0,277.85538,-357.17505,0.0,1.0,0.9999868,1.2031491,1.2
0.1455,1.0,49.999325,1.0,277.85538,-327.15286,0.0,1.0,0.9999865,1.2031491,1.2
0.146,1.0,49.99931,1.0,277.85538,-289.075,0.0,1.0,0.9999862,1.2031491,1.2
0.1465,1.0,49.999294,1.0,277.85538,-243.87918,0.0,1.0,0.9999859,1.2031491,1.2
0.147,1.0,49.99928,1.0,277.85538,-192.67828,0.0,1.0,0.9999856,1.2031491,1.2
0.1475,1.0,49.999268,1.0,277.85538,-136.73294,0.0,1.0,0.99998534,1.2031491,1.2
0.148,1.0,49.999252,1.0,277.85538,-77.42085,0.0,1.0,0.9999851,1.2031491,1.2
0.1485,1.0,49.99924,1.0,277.85538,-16.202341,0.0,1.0,0.99998486,1.2031491,1.2
0.149,1.0,49.99923,1.0,277.85538,45.41513,0.0,1.0,0.9999846,1.2031491,1.2
0.1495,1.0,49.99922,1.0,277.85538,105.91431,0.0,1.0,0.9999844,1.2031491,1.2
0.15,1.0,49.99921,1.0,277.85538,163.80553,0.0,1.0,0.9999842,1.2031491,1.2
0.1505,1.0,49.999203,1.0,277.85538,217.66331,0.0,1.0,0.999984,1.2031491,1.2
0.151,1.0,49.99919,1.0,277.85538,266.16153,0.0,1.0,0.99998385,1.2031491,1.2
0.1515,1.0,49.999184,1.0,277.85538,308.10596,0.0,1.0,0.9999837,1.2031491,1.2
0.152,1.0,49.99918,1.0,277.85538,342.4638,0.0,1.0,0.99998355,1.2031491,1.2
0.1525,1.0,49.999172,1.0,277.85538,368.389,0.0,1.0,0.99998343,1.2031491,1.2
0.153,1.0,49.99917,1.0,277.85538,385.24332,0.0,1.0,0.9999833,1.2031491,1.2
0.1535,1.0,49.99916,1.0,277.85538,392.6116,0.0,1.0,0.99998325,1.2031491,1.2
0.154,1.0,49.999157,1.0,277.85538,390.3125,0.0,1.0,0.99998313,1.2031491,1.2
0.1545,1.0,49.999153,1.0,277.85538,378.40268,0.0,1.0,0.9999831,1.2031491,1.2
0.155,1.0,49.99915,1.0,277.85538,357.17523,0.0,1.0,0.999983,1.2031491,1.2
0.1555,1.0,49.99915,1.0,277.85538,327.153,0.0,1.0,0.99998295,1.2031491,1.2
0.156,1.0,49.999146,1.0,277.85538,289.07513,0.0,1.0,0.99998295,1.2031491,1.2
0.1565,1.0,49.999146,1.0,277.85538,243.87935,0.0,1.0,0.9999829,1.2031491,1.2
0.157,1.0,49.999146,1.0,277.85538,192.67839,0.0,1.0,0.9999829,1.2031491,1.2
0.1575,1.0,49.999146,1.0,277.85538,136.73305,0.0,1.0,0.9999829,1.2031491,1.2
0.158,1.0,49.999146,1.0,277.85538,77.420876,0.0,1.0,0.9999829,1.2031491,1.2
0.1585,1.0,49.999146,1.0,277.85275,16.202374,0.0,1.0,0.9999829,1.2031376,1.2
0.159,1.0,49.999146,1.0,277.85275,-45.41512,0.0,1.0,0.99998295,1.2031376,1.2
0.1595,1.0,49.99915,1.0,277.85275,-105.91431,0.0,1.0,0.99998295,1.2031376,1.2
0.16,1.0,49.999153,1.0,277.85275,-163.80553,0.0,1.0,0.999983,1.2031376,1.2
0.1605,1.0,49.999153,1.0,277.85275,-217.66336,0.0,1.0,0.9999831,1.2031376,1.2
0.161,1.0,49.999157,1.0,277.85275,-266.16153,0.0,1.0,0.99998313,1.2031376,1.2
0.1615,1.0,49.99916,1.0,277.85275,-308.106,0.0,1.0,0.99998325,1.2031376,1.2
0.162,1.0,49.999165,1.0,277.85275,-342.46384,0.0,1.0,0.9999833,1.2031376,1.2
0.1625,1.0,49.99917,1.0,277.85275,-368.38907,0.0,1.0,0.99998343,1.2031376,1.2
0.163,1.0,49.999176,1.0,277.85275,-385.24332,0.0,1.0,0.9999835,1.2031376,1.2
0.1635,1.0,49.99918,1.0,277.85275,-392.61166,0.0,1.0,0.9999836,1.2031376,1.2
0.164,1.0,49.999187,1.0,277.85275,-390.31256,0.0,1.0,0.9999837,1.2031376,1.2
0.1645,1.0,49.99919,1.0,277.85275,-378.40268,0.0,1.0,0.99998385,1.2031376,1.2
0.165,1.0,49.9992,1.0,277.85275,-357.1753,0.0,1.0,0.99998397,1.2031376,1.2
0.1655,1.0,49.999207,1.0,277.85275,-327.15308,0.0,1.0,0.9999841,1.2031376,1.2
0.166,1.0,49.999214,1.0,277.85275,-289.0752,0.0,1.0,0.99998426,1.2031376,1.2
0.1665,1.0,49.99922,1.0,277.85275,-243.87933,0.0,1.0,0.9999844,1.2031376,1.2
0.167,1.0,49.99923,1.0,277.85275,-192.67842,0.0,1.0,0.99998456,1.2031376,1.2
0.1675,1.0,49.999237,1.0,277.85275,-136.7331,0.0,1.0,0.99998474,1.2031376,1.2
0.168,1.0,49.999245,1.0,277.85275,-77.42089,0.0,1.0,0.99998486,1.2031376,1.2
0.1685,1.0,49.999252,1.0,277.85275,-16.2024,0.0,1.0,0.99998504,1.2031376,1.2
0.169,1.0,49.99926,1.0,277.85275,45.41508,0.0,1.0,0.9999852,1.2031376,1.2
0.1695,1.0,49.99927,1.0,277.85275,105.91428,0.0,1.0,0.9999854,1.2031376,1.2
0.17,1.0,49.99928,1.0,277.85275,163.80553,0.0,1.0,0.9999856,1.2031376,1.2
0.1705,1.0,49.99929,1.0,277.85275,217.66333,0.0,1.0,0.9999858,1.2031376,1.2
0.171,1.0,49.9993,1.0,277.85275,266.16153,0.0,1.0,0.999986,1.2031376,1.2
0.1715,1.0,49.99931,1.0,277.85275,308.10596,0.0,1.0,0.9999862,1.2031376,1.2
0.172,1.0,49.999317,1.0,277.85275,342.4638,0.0,1.0,0.99998635,1.2031376,1.2
0.1725,1.0,49.99933,1.0,277.85275,368.389,0.0,1.0,0.9999866,1.2031376,1.2
0.173,1.0,49.99934,1.0,277.85275,385.2433,0.0,1.0,0.99998677,1.2031376,1.2
0.1735,1.0,49.99935,1.0,277.85275,392.6116,0.0,1.0,0.999987,1.2031376,1.2
0.174,1.0,49.99936,1.0,277.85275,390.3125,0.0,1.0,0.99998724,1.2031376,1.2
0.1745,1.0,49.99937,1.0,277.85275,378.40268,0.0,1.0,0.9999874,1.2031376,1.2
0.175,1.0,49.999382,1.0,277.85275,357.17523,0.0,1.0,0.99998766,1.2031376,1.2
0.1755,1.0,49.999393,1.0,277.85275,327.15298,0.0,1.0,0.9999879,1.2031376,1.2
0.176,1.0,49.999405,1.0,277.85275,289.07516,0.0,1.0,0.9999881,1.2031376,1.2
0.1765,1.0,49.999416,1.0,277.85275,243.87933,0.0,1.0,0.9999883,1.2031376,1.2
0.177,1.0,49.999428,1.0,277.85275,192.67838,0.0,1.0,0.99998856,1.2031376,1.2
0.1775,1.0,49.99944,1.0,277.85275,136.73305,0.0,1.0,0.9999888,1.2031376,1.2
0.178,1.0,49.99945,1.0,277.85275,77.42087,0.0,1.0,0.99998903,1.2031376,1.2
0.1785,1.0,49.999462,1.0,277.85278,16.202385,0.0,1.0,0.9999892,1.2031379,1.2
0.179,1.0,49.999474,1.0,277.85278,-45.415104,0.0,1.0,0.99998945,1.2031379,1.2
0.1795,1.0,49.999485,1.0,277.85278,-105.914276,0.0,1.0,0.9999897,1.2031379,1.2
0.18,1.0,49.999496,1.0,277.85278,-163.80548,0.0,1.0,0.9999899,1.2031379,1.2
0.1805,1.0,49.999508,1.0,277.85278,-217.6633,0.0,1.0,0.99999017,1.2031379,1.2
0.181,1.0,49.99952,1.0,277.85278,-266.1615,0.0,1.0,0.9999904,1.2031379,1.2
0.1815,1.0,49.99953,1.0,277.85278,-308.1059,0.0,1.0,0.99999064,1.2031379,1.2
0.182,1.0,49.999542,1.0,277.85278,-342.46375,0.0,1.0,0.9999909,1.2031379,1.2
0.1825,1.0,49.999554,1.0,277.85278,-368.38898,0.0,1.0,0.9999911,1.2031379,1.2
0.183,1.0,49.99957,1.0,277.85278,-385.24323,0.0,1.0,0.99999136,1.2031379,1.2
0.1835,1.0,49.99958,1.0,277.85278,-392.61154,0.0,1.0,0.9999916,1.2031379,1.2
0.184,1.0,49.99959,1.0,277.85278,-390.31244,0.0,1.0,0.99999183,1.2031379,1.2
0.1845,1.0,49.999603,1.0,277.85278,-378.40256,0.0,1.0,0.999992,1.2031379,1.2
0.185,1.0,49.999615,1.0,277.85278,-357.17517,0.0,1.0,0.99999225,1.2031379,1.2
0.1855,1.0,49.999626,1.0,277.85278,-327.15292,0.0,1.0,0.9999925,1.2031379,1.2
0.186,1.0,49.999638,1.0,277.85278,-289.0751,0.0,1.0,0.9999927,1.2031379,1.2
0.1865,1.0,49.99965,1.0,277.85278,-243.87924,0.0,1.0,0.99999297,1.2031379,1.2
0.187,1.0,49.99966,1.0,277.85278,-192.67834,0.0,1.0,0.9999932,1.2031379,1.2
0.1875,1.0,49.999672,1.0,277.85278,-136.73303,0.0,1.0,0.9999934,1.2031379,1.2
0.188,1.0,49.999683,1.0,277.85278,-77.42086,0.0,1.0,0.9999936,1.2031379,1.2
0.1885,1.0,49.999695,1.0,277.85278,-16.202387,0.0,1.0,0.99999386,1.2031379,1.2
0.189,1.0,49.999702,1.0,277.85278,45.415062,0.0,1.0,0.9999941,1.2031379,1.2
0.1895,1.0,49.999714,1.0,277.85278,105.91426,0.0,1.0,0.9999943,1.2031379,1.2
0.19,1.0,49.999725,1.0,277.85278,163.80547,0.0,1.0,0.9999945,1.2031379,1.2
0.1905,1.0,49.999737,1.0,277.85278,217.66324,0.0,1.0,0.99999475,1.2031379,1.2
0.191,1.0,49.99975,1.0,277.85278,266.16144,0.0,1.0,0.99999493,1.2031379,1.2
0.1915,1.0,49.99976,1.0,277.85278,308.10583,0.0,1.0,0.9999952,1.2031379,1.2
0.192,1.0,49.999767,1.0,277.85278,342.46368,0.0,1.0,0.99999535,1.2031379,1.2
0.1925,1.0,49.99978,1.0,277.85278,368.38885,0.0,1.0,0.9999956,1.2031379,1.2
0.193,1.0,49.99979,1.0,277.85278,385.24313,0.0,1.0,0.99999577,1.2031379,1.2
0.1935,1.0,49.999798,1.0,277.85278,392.61148,0.0,1.0,0.999996,1.2031379,1.2
0.194,1.0,49.99981,1.0,277.85278,390.31235,0.0,1.0,0.9999962,1.2031379,1.2
0.1945,1.0,49.999817,1.0,277.85278,378.4025,0.0,1.0,0.99999636,1.2031379,1.2
0.195,1.0,49.99983,1.0,277.85278,357.17508,0.0,1.0,0.99999654,1.2031379,1.2
0.1955,1.0,49.99984,1.0,277.85278,327.15286,0.0,1.0,0.9999968,1.2031379,1.2
0.196,1.0,49.999847,1.0,277.85278,289.07504,0.0,1.0,0.99999696,1.2031379,1.2
0.1965,1.0,49.999855,1.0,277.85278,243.87921,0.0,1.0,0.99999714,1.2031379,1.2
0.197,1.0,49.999866,1.0,277.85278,192.67828,0.0,1.0,0.9999973,1.2031379,1.2
0.1975,1.0,49.999874,1.0,277.85278,136.73296,0.0,1.0,0.9999975,1.2031379,1.2
0.198,1.0,49.99988,1.0,277.85278,77.420845,0.0,1.0,0.9999977,1.2031379,1.2
0.1985,1.0,49.999893,1.0,277.8538,16.202374,0.0,1.0,0.99999785,1.2031422,1.2
0.199,1.0,49.9999,1.0,277.8538,-45.41505,0.0,1.0,0.99999803,1.2031422,1.2
0.1995,1.0,49.99991,1.0,277.8538,-105.91424,0.0,1.0,0.9999982,1.2031422,1.2
0.2,1.0,49.999916,1.0,277.8538,-163.80542,0.0,1.0,0.99999833,1.2031422,1.2
0.2005,1.0,49.999928,1.0,277.8538,-217.66321,0.0,1.0,0.9999985,1.2031422,1.2
0.201,1.0,49.999935,1.0,277.8538,-266.16138,0.0,1.0,0.9999987,1.2031422,1.2
0.2015,1.0,49.999943,1.0,277.8538,-308.10574,0.0,1.0,0.9999988,1.2031422,1.2
0.202,1.0,49.99995,1.0,277.8538,-342.4636,0.0,1.0,0.999999,1.2031422,1.2
0.2025,1.0,49.999958,1.0,277.8538,-368.38882,0.0,1.0,0.9999991,1.2031422,1.2
0.203,1.0,49.999966,1.0,277.8538,-385.24307,0.0,1.0,0.9999993,1.2031422,1.2
0.2035,1.0,49.99997,1.0,277.8538,-392.61136,0.0,1.0,0.9999994,1.2031422,1.2
0.204,1.0,49.999977,1.0,277.8538,-390.31226,0.0,1.0,0.9999996,1.2031422,1.2
0.2045,1.0,49.999985,1.0,277.8538,-378.40237,0.0,1.0,0.9999997,1.2031422,1.2
0.205,1.0,49.999992,1.0,277.8538,-357.17502,0.0,1.0,0.9999998,1.2031422,1.2
0.2055,1.0,50.0,1.0,277.8538,-327.15277,0.0,1.0,0.99999994,1.2031422,1.2
0.206,1.0,50.000004,1.0,277.8538,-289.07498,0.0,1.0,1.0000001,1.2031422,1.2
0.2065,1.0,50.00001,1.0,277.8538,-243.87918,0.0,1.0,1.0000002,1.2031422,1.2
0.207,1.0,50.000015,1.0,277.8538,-192.67822,0.0,1.0,1.0000004,1.2031422,1.2
0.2075,1.0,50.000023,1.0,277.8538,-136.73299,0.0,1.0,1.0000005,1.2031422,1.2
0.208,1.0,50.000027,1.0,277.8538,-77.42083,0.0,1.0,1.0000006,1.2031422,1.2
0.2085,1.0,50.000034,1.0,277.8538,-16.202383,0.0,1.0,1.0000007,1.2031422,1.2
0.209,1.0,50.00004,1.0,277.8538,45.415047,0.0,1.0,1.0000008,1.2031422,1.2
0.2095,1.0,50.000046,1.0,277.8538,105.91422,0.0,1.0,1.0000008,1.2031422,1.2
0.21,1.0,50.00005,1.0,277.8538,163.8054,0.0,1.0,1.000001,1.2031422,1.2
0.2105,1.0,50.000053,1.0,277.8538,217.66315,0.0,1.0,1.0000011,1.2031422,1.2
0.211,1.0,50.00006,1.0,277.8538,266.16132,0.0,1.0,1.0000012,1.2031422,1.2
0.2115,1.0,50.000065,1.0,277.8538,308.10574,0.0,1.0,1.0000013,1.2031422,1.2
